Game,Team,Stat,Data
380505130,TB,SB," Smith (7, 2nd base off Sanchez/Martin); Span (3, 2nd base off Sanchez/Martin); Field (1, 2nd base off Clippard/Martin)"
380505104,MIN,CS," LaMarre (1, 2nd base by Beck/Castillo)"
380505104,CHW,SB," L. García (6, 2nd base off Magill/Garver)"
380505108,PIT,SB," Polanco (2, 2nd base off Chacín/Piña)"
380505117,MIA,Picked Off, Castro (2nd base by Mahle)
380505121,COL,SB," Story (7, 2nd base off Matz/Nido); Blackmon (3, 2nd base off Matz/Nido)"
380505121,NYM,SB," Céspedes (3, 2nd base off Ottavino/Iannetta)"
380505125,LAD,SB," Bellinger (1, 2nd base off Mitchell/Lopez)"
380505129,ARI,SB," Marrero (3, 2nd base off Devenski/Stassi)"
380505111,BAL,SB," Peterson (4, 2nd base off Cahill/Maxwell)"
380505111,BAL,CS," Machado (1, 2nd base by Cahill/Maxwell); Gentry (1, 2nd base by Hatcher/Maxwell)"
380505112,LAA,CS," Simmons (1, 2nd base by Nicasio/Zunino)"
380505112,SEA,SB," Heredia (1, 2nd base off Skaggs/Rivera)"
380505112,SEA,CS," Segura (1, 2nd base by Johnson/Graterol)"
380506110,CLE,SB," Davis (7, 3rd base off Betances/Sánchez)"
380506110,NYY,Picked Off, Judge (1st base by Clevinger)
380506121,COL,SB," Dahl (1, 2nd base off Syndergaard/Lobatón); Wolters (1, 2nd base off Syndergaard/Lobatón)"
380506130,TOR,SB," Alford (1, 2nd base off Archer/Ramos)"
380506130,TB,SB," Smith (8, 2nd base off Estrada/Maile)"
380506130,TB,CS," Gómez (1, 2nd base by Estrada/Maile); Smith (4, Home by Estrada/Maile)"
380506115,SF,SB," Blanco (3, 2nd base off Soroka/Flowers)"
380506120,PHI,SB," Florimón (1, 2nd base off Scherzer/Wieters)"
380506120,WSH,CS," Stevenson (1, 2nd base by Arrieta/Alfaro); Taylor (1, 2nd base by Arrieta/Alfaro)"
380506104,MIN,SB," Rosario (4, 2nd base off Avilán/Narváez)"
380506107,KC,SB," Merrifield 3 (7, 2nd base off Boyd/Greiner, 3rd base off Boyd/Greiner 2); Soler (1, 2nd base off Boyd/Greiner)"
380506113,TEX,SB," DeShields 2 (6, 2nd base off Sale/León 2)"
380506111,OAK,CS," Semien (1, 2nd base by Cobb/Joseph); Olson (1, 3rd base by Cobb/Joseph)"
380506112,LAA,SB," Trout (6, 2nd base off Hernández/Zunino)"
380506124,STL,CS," Bader (2, 3rd base by Lester/Contreras)"
380507122,PHI,SB," Hernández (6, 2nd base off Samardzija/Posey); Kingery (4, 2nd base off Samardzija/Posey)"
380507125,SD,SB," Jankowski (2, 2nd base off Strasburg/Wieters)"
380507125,SD,CS," Hosmer (1, 2nd base by Strasburg/Wieters); Galvis (4, 2nd base by Strasburg/Wieters)"
380508124,MIN,SB," Adrianza (2, 2nd base off Tuivailala/Peña)"
380508124,STL,CS," Garcia (1, 2nd base by Odorizzi/Garver)"
380508110,BOS,SB," Núñez (2, 2nd base off Robertson/Sánchez)"
380508110,NYY,SB," Stanton (2, 2nd base off Kelly/Vázquez)"
380508122,SF,SB," Belt (2, 2nd base off Nola/Alfaro)"
380508122,SF,Picked Off, Blanco (1st base by Nola)
380508122,PHI,SB," Herrera (2, 2nd base off Smith/Posey)"
380508114,SEA,SB," Gordon (15, 3rd base off Mayza/Martin)"
380508130,ATL,SB," Albies (4, 2nd base off Snell/Sucre)"
380508113,DET,CS," Iglesias (2, 2nd base by Minor/C. Pérez)"
380508104,PIT,SB," Marte (9, 2nd base off Giolito/Castillo)"
380508104,PIT,CS," Dickerson (1, 2nd base by Beck/Castillo)"
380508127,LAA,SB," Trout (7, 2nd base off Ottavino/Wolters)"
380508111,HOU,CS," Springer (2, 2nd base by Manaea/Maxwell)"
380508111,OAK,SB," Semien (3, 2nd base off McCullers Jr./McCann)"
380508119,ARI,CS," Souza Jr. (1, 3rd base by Chargois)"
380509117,NYM,SB," Rosario (1, 2nd base off Romano/Cruz)"
380509108,CLE,SB," Ramírez 2 (5, 2nd base off Guerra/Piña 2)"
380509113,TEX,SB," DeShields (7, 2nd base off Liriano/Greiner)"
380509104,CHW,SB," Palka (1, 2nd base off Brault/Díaz)"
380509116,MIA,CS," Prado (1, 2nd base by Quintana/Contreras)"
380509111,HOU,SB," Altuve (2, 2nd base off Petit/Lucroy)"
380509111,HOU,CS," Gurriel (1, 3rd base by Petit/Lucroy)"
380509111,OAK,CS," Joyce (2, 2nd base by Cole/Stassi)"
380509110,NYY,SB," Hicks (4, 3rd base off Porcello/León)"
380509101,KC,SB," Merrifield (8, 3rd base off Brach/Joseph); Gordon (2, 2nd base off Brach/Joseph)"
380509122,PHI,CS," Kingery (1, 2nd base by Stratton/Posey)"
380509114,SEA,SB," Haniger (2, 2nd base off Tepera/Maile)"
380509114,SEA,CS," Heredia (2, 2nd base by García)"
380509114,SEA,Picked Off, Heredia (1st base by García)
380509130,ATL,SB," Inciarte 2 (15, 3rd base off Yarbrough/Ramos, 2nd base off Yarbrough/Ramos)"
380509125,WSH,CS," Difo (2, 2nd base by Lucchesi); Kendrick (1, 2nd base by Lucchesi)"
380509125,SD,SB," Margot (4, 2nd base off Gott/Wieters); Cordero (4, 3rd base off Solís/Wieters); Galvis (2, 2nd base off Solís/Wieters)"
380509125,SD,CS," Margot (2, 3rd base by Gonzalez/Wieters)"
380509119,LAD,SB," Taylor (2, 2nd base off Corbin/Avila)"
380510101,KC,SB," Merrifield (9, 2nd base off Castro/Sisco)"
380510110,BOS,SB," Betts (4, 2nd base off Sabathia/Sánchez)"
380510114,SEA,SB," Haniger (3, 2nd base off Petricka/Martin)"
380510128,ATL,SB," Inciarte (16, 2nd base off Steckenrider/Realmuto)"
380510128,ATL,CS," F. Freeman (1, 2nd base by Smith)"
380510128,ATL,Picked Off, F. Freeman (1st base by Smith)
380510127,MIL,CS," Cain (2, 2nd base by Shaw/Wolters)"
380510129,ARI,SB," Greinke (1, 2nd base off Roark/Severino); Souza Jr. (1, 2nd base off Doolittle/Severino)"
380510129,ARI,CS," Dyson (1, 2nd base by Kintzler/Severino)"
380510125,STL,SB," Ozuna (2, 2nd base off Lyles/Lopez)"
380510125,STL,CS," J. Martínez (2, 2nd base by Maton/Lopez)"
380510125,SD,SB," Szczur (2, 2nd base off Mikolas/Kelly)"
380511116,CHW,Picked Off, Davidson (2nd base by Contreras)
380511122,NYM,Picked Off, Reyes (1st base by Arrieta)
380511122,PHI,SB," Hernández (7, 2nd base off Matz/Mesoraco)"
380511123,SF,SB," Hanson (3, 2nd base off Taillon/Cervelli)"
380511123,PIT,CS," Cervelli (1, 2nd base by Suárez/Posey)"
380511114,BOS,SB," Benintendi (6, 2nd base off Sanchez/Maile); Betts (5, 2nd base off Gaviglio/Maile)"
380511114,TOR,SB," Pillar (7, 2nd base off Smith/Vázquez)"
380511128,ATL,SB," Albies (5, 2nd base off Straily/Realmuto)"
380511128,MIA,SB," Anderson (2, 2nd base off McCarthy/Suzuki)"
380511118,TEX,CS," DeShields (2, 3rd base by Sipp/McCann)"
380511118,HOU,SB," González (1, 2nd base off Hamels/Chirinos)"
380511127,MIL,SB," Arcia (2, 3rd base off Ottavino/Iannetta); Yelich (2, 2nd base off Ottavino/Iannetta)"
380511127,COL,SB," Parra (4, 2nd base off Barnes/Piña)"
380511103,LAA,SB," Calhoun (3, 2nd base off Hildenberger/Wilson)"
380511119,CIN,SB," Peraza (6, 2nd base off Alexander/Grandal)"
380511125,STL,CS," Pham (5, 2nd base by Lauer)"
380512110,NYY,SB," Gregorius (3, 2nd base off Triggs/Maxwell); Gardner 2 (4, 3rd base off Petit/Maxwell, 2nd base off Casilla/Maxwell)"
380512116,CHC,SB," Báez (4, 2nd base off Shields/Castillo); Bote (1, 2nd base off Shields/Castillo)"
380512201,TB,SB," Wendle (3, 2nd base off Hess/Sisco)"
380512201,BAL,SB," Sisco (1, Home off Archer/Sucre); Peterson (5, 2nd base off Archer/Sucre)"
380512129,WSH,CS," Harper (1, 2nd base by McFarland)"
380512129,WSH,Picked Off, Harper (1st base by McFarland)
380512114,BOS,CS," Vázquez (1, 3rd base by Loup/Maile)"
380512114,TOR,SB," Pillar (8, 2nd base off Kelly/Vázquez)"
380512206,DET,CS," Jones (1, 2nd base by Gonzales)"
380512301,TB,SB," Smith (9, 3rd base off Araujo/Joseph)"
380512123,SF,CS," Jackson (1, 2nd base by Kuhl/Cervelli)"
380512123,PIT,SB," Marte (10, 2nd base off Samardzija/Posey); S. Rodríguez (1, 2nd base off Dyson/Posey)"
380512123,PIT,CS," Cervelli (2, 2nd base by Samardzija/Posey)"
380512118,HOU,SB," Gattis (1, 2nd base off Fister/Chirinos)"
380512128,ATL,SB," Inciarte (17, 2nd base off García/Realmuto)"
380512306,SEA,SB," Cruz (1, 2nd base off Stumpf/McCann)"
380512306,DET,SB," Mahtook (1, 2nd base off Hernández/Freitas)"
380512125,SD,SB," Cordero (5, 2nd base off Wacha/Peña)"
380512103,MIN,CS," Rosario (1, 2nd base by Middleton/Rivera)"
380512103,LAA,SB," Trout (8, 2nd base off Hildenberger/Garver)"
380513101,TB,SB," Span 2 (5, 2nd base off Bundy/Joseph 2)"
380513110,NYY,SB," Andújar (1, 2nd base off Casilla/Lucroy); Hicks (5, 2nd base off Casilla/Lucroy)"
380513114,BOS,SB," Betts 2 (7, 2nd base off Biagini/Martin 2); Benintendi (7, 2nd base off Gaviglio/Martin); Bradley Jr. (3, 2nd base off Clippard/Martin)"
380513114,BOS,CS," Holt (1, 3rd base by Clippard/Martin)"
380513105,CLE,SB," Ramírez (6, 2nd base off Duffy/Butera)"
380513106,SEA,SB," Segura 2 (7, 2nd base off Jiménez/McCann, 2nd base off Hardy/McCann)"
380513106,DET,SB," Machado (1, 2nd base off Paxton/Zunino)"
380513128,ATL,SB," Acuña Jr. (2, 2nd base off Barraclough/Realmuto)"
380513128,ATL,CS," Inciarte (3, 3rd base by Hernandez/Realmuto)"
380513122,NYM,CS," Rosario (3, 2nd base by Nola/Alfaro)"
380513116,CHC,SB," Rizzo (1, 2nd base off Giolito/Narváez); Contreras (1, 2nd base off Giolito/Narváez); Báez (5, 3rd base off Giolito/Narváez); Schwarber 2 (2, 2nd base off Giolito/Narváez 2)"
380513103,LAA,SB," Simmons (4, 2nd base off Romero/Wilson)"
380513119,CIN,SB," Hamilton 3 (8, 2nd base off Hudson/Grandal, 2nd base off Hill/Grandal, 3rd base off Hill/Grandal); Votto (1, 2nd base off Hudson/Grandal)"
380513125,STL,SB," Wong (1, 2nd base off Richard/Lopez)"
380513125,SD,SB," Jankowski (3, 2nd base off Gant/Kelly)"
380513129,WSH,SB," Turner (13, 2nd base off Godley/Avila)"
380513129,ARI,SB," Pollock (9, 2nd base off Gott/Severino)"
380514116,ATL,SB," F. Freeman (3, 2nd base off Duensing/Caratini)"
380514116,ATL,CS," Culberson (1, 2nd base by Hancock/Caratini)"
380514116,CHC,CS," Rizzo (1, 3rd base by Teherán)"
380514116,CHC,Picked Off, Rizzo (2nd base by Teherán)
380514107,TB,CS," Duffy 2 (2, 2nd base by Skoglund, 2nd base by Adam/Pérez)"
380514107,TB,Picked Off, Duffy (1st base by Skoglund)
380514102,BOS,SB," Betts (8, 2nd base off Manaea/Lucroy)"
380514106,DET,SB," Mahtook (2, 2nd base off Carrasco/Gomes); Iglesias (5, 2nd base off McAllister/Gomes)"
380514129,MIL,SB," Villar (7, 2nd base off Corbin/Murphy); Yelich (3, 2nd base off Sherfy/Murphy); Cain (9, 2nd base off Sherfy/Murphy)"
380514103,LAA,SB," Simmons (5, 2nd base off McCullers Jr./Stassi)"
380514125,COL,SB," Blackmon (4, 2nd base off Strahm/Ellis)"
380514125,SD,SB," Hosmer (2, 3rd base off Anderson/Iannetta)"
380514126,CIN,CS," Herrera (1, 2nd base by Johnson/Posey)"
380514126,SF,SB," Slater 2 (2, 2nd base off Floro/Barnhart 2)"
380515125,SD,SB," Hosmer (3, 2nd base off Márquez/Wolters); Jankowski (4, 2nd base off Márquez/Wolters)"
380515125,SD,Picked Off, Pirela (1st base by Dunn)
380515120,WSH,Picked Off, Turner (2nd base by Sánchez)
380515106,CLE,SB," Davis (8, 3rd base off Liriano/McCann)"
380515121,TOR,SB," Granderson (1, 2nd base off Syndergaard/Mesoraco)"
380515121,NYM,SB," Lagares (3, 2nd base off García/Martin)"
380515115,CHC,CS," Bryant (2, 2nd base by Foltynewicz/Suzuki)"
380515115,ATL,SB," F. Freeman (4, 2nd base off Darvish/Contreras); Inciarte (18, 2nd base off Darvish/Contreras); Albies (6, 2nd base off Darvish/Contreras)"
380515109,MIN,Picked Off, Adrianza (1st base by Flaherty)
380515103,HOU,SB," González (2, 2nd base off Johnson/Rivera)"
380515103,LAA,CS," Simmons (2, 2nd base by Cole/McCann)"
380515112,TEX,SB," Chirinos (1, 2nd base off Altavilla/Zunino)"
380515112,SEA,SB," Segura 4 (11, 2nd base off Leclerc/Chirinos, 2nd base off Minor/Chirinos 2, 3rd base off Diekman/Chirinos)"
380515126,CIN,CS," Hamilton (2, 2nd base by Blach)"
380515126,CIN,Picked Off, Hamilton (1st base by Blach)
380516101,PHI,CS," Williams (1, 2nd base by Cashner/Sisco)"
380516109,STL,CS," Fowler (2, 2nd base by Lynn/Garver)"
380516107,KC,SB," Soler (2, 3rd base off Faria/Ramos)"
380516112,TEX,SB," Guzman (1, 2nd base off Altavilla/Freitas)"
380516129,MIL,SB," Cain (10, 2nd base off Koch/Avila)"
380516129,ARI,SB," Dyson (6, 2nd base off Woodruff/Bandy)"
380516102,BOS,CS," Betts (2, 2nd base by Cahill/Lucroy)"
380517123,SD,CS," Pirela (2, 2nd base by Kuhl/Cervelli)"
380517114,OAK,SB," Fowler (1, 2nd base off Sanchez/Martin)"
380517102,BOS,SB," Betts 3 (11, 2nd base off Gausman/Susac 2, 3rd base off Gausman/Susac); Bradley Jr. (4, 2nd base off Gausman/Susac); Ramírez (4, 2nd base off Gausman/Susac)"
380517124,PHI,SB," Hernández (8, 2nd base off Brebbia/Peña)"
380517104,CHW,SB," L. García (7, 3rd base off Fister/Chirinos); Thompson (2, 2nd base off Fister/Chirinos)"
380517104,CHW,Picked Off, Moncada (1st base by Fister)
380517103,TB,SB," Cron (1, 2nd base off Johnson/Maldonado)"
380517112,SEA,CS," Haniger (2, 2nd base by Boyd/McCann)"
380517126,SF,SB," Crawford (1, 2nd base off Ottavino/Wolters)"
380517126,SF,CS," Hernández (1, 2nd base by Bettis/Wolters)"
380518123,SD,SB," Jankowski (5, 2nd base off Nova/Díaz); Spangenberg (2, 2nd base off Crick/Díaz)"
380518123,PIT,SB," Meadows (1, 2nd base off Ross/Lopez); Polanco (3, 2nd base off Yates/Lopez)"
380518114,OAK,SB," Fowler (2, 2nd base off Tepera/Maile)"
380518114,OAK,Picked Off, Chapman (2nd base by Tepera)
380518114,TOR,SB," Donaldson (2, 2nd base off Coulombe/Phegley)"
380518102,BOS,CS," Bogaerts (1, 2nd base by Cobb/Susac)"
380518117,CHC,SB," Russell (2, 2nd base off Stephens/Barnhart)"
380518115,MIA,CS," Rojas (1, 2nd base by Wisler/Flowers)"
380518104,TEX,SB," DeShields (8, 2nd base off Fulmer/Castillo)"
380518118,HOU,SB," Kemp (1, 2nd base off Clevinger/Gomes); Springer (1, 2nd base off N. Ramírez/Gomes)"
380518118,HOU,Picked Off, Bregman (1st base by Clevinger)
380518107,KC,SB," Merrifield 3 (12, 2nd base off Sabathia/Sánchez 2, 3rd base off Sabathia/Sánchez)"
380518103,TB,SB," Smith (10, 2nd base off Paredes/Maldonado)"
380518112,DET,SB," Castellanos (1, 2nd base off Hernández/Zunino); Iglesias 2 (7, 2nd base off Hernández/Zunino 2)"
380518112,DET,CS," Kozma (1, 2nd base by Díaz/Zunino)"
380518126,COL,SB," Parra (5, 2nd base off Valdez/Hundley)"
380519114,OAK,SB," Semien (4, 2nd base off Clippard/Martin)"
380519114,TOR,SB," Morales (2, 2nd base off Manaea/Lucroy)"
380519217,CHC,SB," Bryant (1, 2nd base off Floro/Barnhart)"
380519217,CIN,SB," Peraza (7, 2nd base off Hendricks/Caratini); Schebler (2, 2nd base off Edwards Jr./Caratini)"
380519220,WSH,SB," Taylor (11, 2nd base off Chargois/Grandal)"
380519124,PHI,SB," Hernández (9, 2nd base off Gant/Baron)"
380519124,STL,SB," Pham (8, 2nd base off Eflin/Knapp)"
380519126,COL,SB," Desmond (4, 2nd base off Stratton/Posey)"
380519118,CLE,CS," Kipnis (1, 2nd base by Smith/McCann); J. Ramírez (2, 2nd base by McHugh)"
380519118,CLE,Picked Off, J. Ramírez (1st base by McHugh)
380519123,SD,SB," Jankowski 2 (7, 2nd base off Kingham/Cervelli, 2nd base off Kontos/Díaz); Margot (5, 2nd base off Kontos/Díaz)"
380519102,BOS,SB," Benintendi (8, 2nd base off Bundy/Sisco)"
380519104,CHW,SB," Engel (6, 2nd base off Mann/Chirinos)"
380519109,MIN,SB," Cave (1, 2nd base off Peralta/Piña)"
380519109,MIN,Picked Off, Morrison (2nd base by Jennings)
380519115,ATL,CS," Inciarte (4, 2nd base by Ureña/Holaday)"
380519121,ARI,SB," Dyson 2 (8, 2nd base off Matz/Mesoraco, 3rd base off Matz/Mesoraco); Owings 2 (3, 2nd base off Ramos/Mesoraco, 2nd base off Lugo/Mesoraco)"
380519121,NYM,SB," Nimmo (2, 2nd base off Corbin/Murphy)"
380519320,LAD,SB," Puig (5, 3rd base off Scherzer/Severino)"
380519103,LAA,SB," Kinsler (4, 3rd base off Yarbrough/Sucre)"
380519112,DET,SB," Goodrum (5, 2nd base off Paxton/Zunino)"
380520114,OAK,CS," Semien (2, 2nd base by Biagini/Maile); Fowler (1, 2nd base by Biagini/Maile)"
380520121,ARI,SB," Owings (4, 2nd base off Syndergaard/Nido)"
380520121,ARI,CS," Goldschmidt (1, 2nd base by Syndergaard)"
380520121,ARI,Picked Off, Goldschmidt (1st base by Syndergaard)
380520121,NYM,SB," Nimmo (3, 2nd base off De La Rosa/Mathis)"
380520115,ATL,SB," Markakis (1, 2nd base off Guerrero/Realmuto)"
380520120,LAD,SB," Wood (1, 2nd base off Strasburg/Severino)"
380520123,SD,SB," Spangenberg (3, 3rd base off Vázquez/Cervelli); Galvis (3, 2nd base off Vázquez/Cervelli)"
380520104,TEX,SB," Profar (2, 2nd base off López/Castillo)"
380520104,CHW,SB," Anderson (11, 2nd base off Minor/C. Pérez)"
380520104,CHW,CS," Sánchez (2, 2nd base by Claudio/C. Pérez)"
380520109,MIL,Picked Off, Saladino (1st base by Odorizzi)
380520109,MIN,SB," Buxton (5, 2nd base off Guerra/Bandy)"
380520109,MIN,CS," Kepler (1, 2nd base by Jennings)"
380520109,MIN,Picked Off, Kepler (1st base by Jennings)
380520124,STL,SB," Fowler (3, 2nd base off Nola/Alfaro)"
380520126,COL,SB," Desmond (5, 2nd base off Dyson/Hundley); Arenado (2, 2nd base off Dyson/Hundley)"
380520126,SF,CS," Crawford (1, 2nd base by McGee)"
380520126,SF,Picked Off, Crawford (1st base by McGee)
380520103,LAA,SB," Kinsler (5, 2nd base off Romo/Ramos); Trout 2 (10, 2nd base off Alvarado/Ramos, 3rd base off Alvarado/Ramos)"
380520112,DET,SB," Jones (5, 2nd base off LeBlanc/Freitas)"
380520112,SEA,SB," Gordon (16, 2nd base off Farmer/McCann)"
380520112,SEA,CS," Segura (2, 2nd base by Liriano/McCann)"
380520118,HOU,SB," Altuve (3, 3rd base off Carrasco/Gomes)"
380521122,ATL,SB," F. Freeman (5, 2nd base off Pivetta/Alfaro)"
380521122,ATL,CS," Camargo (1, 2nd base by Pivetta/Alfaro)"
380521121,MIA,SB," Castro (2, 3rd base off Blevins/Mesoraco)"
380521121,NYM,CS," Conforto (2, 2nd base by Hernandez/Realmuto)"
380521108,MIL,SB," Villar (8, 2nd base off Salas/Mathis)"
380521113,NYY,SB," Gardner (5, 2nd base off Chavez/Chirinos)"
380521113,TEX,SB," Kiner-Falefa (3, 2nd base off Tanaka/Sánchez); Profar (3, 2nd base off Tanaka/Sánchez)"
380521104,BAL,SB," Gentry (6, 2nd base off B. Rondón/Narváez)"
380521119,COL,SB," Wolters (2, 2nd base off Báez/Grandal)"
380522116,CHC,SB," Báez (6, 2nd base off Bauer/Pérez)"
380522120,SD,CS," Jankowski (1, 2nd base by Kintzler/Severino)"
380522120,WSH,Picked Off, Soto (1st base by Lauer)
380522117,CIN,SB," Peraza (8, 2nd base off Kontos/Cervelli)"
380522108,ARI,CS," Ahmed (2, 2nd base by Knebel/Piña); Dyson (2, 2nd base by Hader/Piña)"
380522108,MIL,CS," Cain (3, 2nd base by McFarland)"
380522113,TEX,CS," Odor (3, 2nd base by Gallegos/Romine)"
380522113,TEX,Picked Off, Odor (1st base by Cole)
380522104,CHW,SB," J. Rondón (1, 2nd base off Givens/Sisco)"
380522118,SF,CS," Crawford (2, 2nd base by Cole/Stassi)"
380522118,HOU,SB," Bregman (4, 2nd base off Johnson/Posey)"
380522124,STL,CS," J. Martínez (3, Home by Hammel); Muñoz 2 (2, 2nd base by Hammel/Pérez, 2nd base by Hammel/Pérez)"
380522119,COL,SB," Story (8, 2nd base off Chargois/Grandal)"
380523124,KC,SB," Jay (2, 2nd base off Cecil/Peña)"
380523118,HOU,SB," Bregman (5, 2nd base off Samardzija/Hundley); Altuve (4, 2nd base off Samardzija/Hundley)"
380523118,HOU,CS," Kemp (1, 2nd base by Samardzija/Hundley); Bregman (3, 3rd base by Samardzija/Hundley)"
380523120,SD,SB," Margot (6, 2nd base off Fedde/Kieboom)"
380523120,SD,CS," Jankowski (2, 2nd base by Solís); Hosmer (2, 2nd base by Fedde/Kieboom)"
380523113,TEX,SB," Choo (2, 2nd base off Sabathia/Romine); DeShields (9, 3rd base off Betances/Romine); Kiner-Falefa (4, 2nd base off Betances/Romine)"
380523122,ATL,CS," Inciarte (5, 2nd base by Arrieta/Alfaro)"
380523114,LAA,SB," Upton (3, 2nd base off Barnes/Martin); Trout (11, 2nd base off Clippard/Martin); Ohtani (1, 2nd base off Clippard/Martin)"
380523121,NYM,CS," Rosario (4, 2nd base by Straily/Realmuto)"
380523130,TB,CS," Refsnyder (2, 2nd base by Price/Vázquez)"
380523116,CLE,SB," J. Ramírez (7, 2nd base off Edwards Jr./Contreras)"
380523116,CLE,CS," Brantley (2, 2nd base by Lester/Contreras)"
380523104,CHW,SB," Engel (7, 2nd base off Cobb/Sisco); L. García 2 (9, 2nd base off Araujo/Sisco, 3rd base off Araujo/Sisco); J. Rondón (2, 2nd base off Araujo/Sisco)"
380523111,SEA,SB," Beckham (1, 2nd base off Gossett/Lucroy); Gamel (2, 2nd base off Gossett/Lucroy)"
380523111,OAK,CS," Fowler (2, 2nd base by Nicasio/Zunino)"
380524114,LAA,SB," Trout (12, 2nd base off Estrada/Maile); Kinsler (6, 3rd base off Axford/Maile)"
380524104,BAL,SB," Gentry (7, 2nd base off Bummer/Narváez)"
380524111,SEA,SB," Romine (1, 2nd base off Lucas/Maxwell)"
380524111,OAK,SB," Fowler (3, 2nd base off Hernández/Freitas)"
380524105,HOU,SB," Springer 2 (3, 2nd base off N. Ramírez/Pérez, 2nd base off Clevinger/Pérez); Kemp (2, 2nd base off Clevinger/Pérez)"
380524105,HOU,Picked Off, Marisnick (1st base by Clevinger)
380524130,BOS,SB," Betts (12, 2nd base off Snell/Ramos)"
380524130,TB,SB," Span (6, 2nd base off Porcello/León); Smith (11, 2nd base off Johnson/León)"
380524113,TEX,CS," Kiner-Falefa (2, 2nd base by Duffy/Pérez)"
380524108,NYM,CS," Bautista (1, 2nd base by López)"
380525116,CHC,SB," Báez (7, 2nd base off Holland/Posey); Happ (3, 2nd base off Strickland/Posey)"
380525122,TOR,CS," Hernández (2, 2nd base by Eflin/Alfaro)"
380525123,PIT,SB," Meadows (2, 2nd base off Brebbia/Peña)"
380525102,BOS,SB," Betts (13, 2nd base off Teherán/Flowers); Holt (1, 2nd base off Wisler/Flowers)"
380525102,BOS,Picked Off, Devers (1st base by Teherán)
380525105,HOU,CS," Springer (3, 2nd base by Kluber/Gomes)"
380525105,CLE,SB," Brantley (2, 2nd base off Smith/Stassi)"
380525106,CHW,SB," Engel (8, 3rd base off Fiers/McCann); Tilson (1, 2nd base off Fiers/McCann)"
